,date,year,month,day,time,hour,minute,latitude,longitude,Wind Speed
1084,2017-10-02,2017,10,2,12:14:56 AM,0,14,38.91023,-120.91853,no data
1085,2017-10-02,2017,10,2,12:16:05 AM,0,16,38.7182,-120.9756,no data
1086,2017-10-02,2017,10,2,12:17:30 AM,0,17,38.3634,-122.28458,22.3
1087,2017-10-03,2017,10,3,12:17:48 AM,0,17,35.10842,-119.37855,no data
1088,2017-10-04,2017,10,4,12:12:20 AM,0,12,37.81692,-121.27147,24.1
1089,2017-10-04,2017,10,4,12:23:42 AM,0,23,38.65539,-120.9934,no data
1090,2017-10-05,2017,10,5,12:00:20 AM,0,0,38.00524,-121.75446,0.0
1091,2017-10-05,2017,10,5,12:10:57 AM,0,10,39.46636,-122.16704,no data
1092,2017-10-06,2017,10,6,12:07:24 AM,0,7,38.5607033,-121.764245,13.0
1093,2017-10-06,2017,10,6,12:12:03 AM,0,12,39.4644967,-122.1123789,no data
1094,2017-10-06,2017,10,6,12:16:04 AM,0,16,40.9712383,-124.037155,9.4
1095,2017-10-07,2017,10,7,12:10:11 AM,0,10,37.1988,-121.8325,20.5
1096,2017-10-08,2017,10,8,12:05:11 AM,0,5,40.3252,-124.2881,24.1
1097,2017-10-08,2017,10,8,12:16:41 AM,0,16,39.589,-122.2015,no data
1098,2017-10-08,2017,10,8,12:16:43 AM,0,16,40.887595,-123.991752,20.5
1099,2017-10-08,2017,10,8,12:17:39 AM,0,17,38.5331067,-121.5423633,5.4
1100,2017-10-08,2017,10,8,12:19:11 AM,0,19,37.207137,-121.861998,24.1
1101,2017-10-08,2017,10,8,12:19:44 AM,0,19,39.744593,-121.597041,0.0
1102,2017-10-08,2017,10,8,12:20:35 AM,0,20,39.6315,-121.4225,no data
1103,2017-10-08,2017,10,8,12:21:10 AM,0,21,39.4554,-121.04981,no data
1104,2017-10-08,2017,10,8,12:21:46 AM,0,21,39.259492,-120.996498,no data
1105,2017-10-08,2017,10,8,12:22:19 AM,0,22,39.73711,-121.64642,0.0
1106,2017-10-08,2017,10,8,12:22:30 AM,0,22,38.322616,-121.94307,11.2
1107,2017-10-08,2017,10,8,12:22:54 AM,0,22,35.552759,-118.968086,11.2
1108,2017-10-08,2017,10,8,12:22:58 AM,0,22,39.364225,-121.113065,no data
1109,2017-10-08,2017,10,8,12:23:51 AM,0,23,38.2758498,-121.96167,18.4
1110,2017-10-09,2017,10,9,12:01:02 AM,0,1,38.703682,-120.672497,11.2
1111,2017-10-09,2017,10,9,12:01:13 AM,0,1,38.101034,-122.219647,29.5
1112,2017-10-09,2017,10,9,12:01:25 AM,0,1,38.190621,-121.949741,31.7
1113,2017-10-09,2017,10,9,12:01:29 AM,0,1,37.841565,-121.958265,24.1
1114,2017-10-09,2017,10,9,12:01:45 AM,0,1,38.8575533,-122.722065,no data
1115,2017-10-09,2017,10,9,12:02:27 AM,0,2,37.7293133,-122.13783,9.0
1116,2017-10-09,2017,10,9,12:04:36 AM,0,4,38.26428,-122.04877,31.7
1117,2017-10-09,2017,10,9,12:12:05 AM,0,12,35.406721,-118.962313,14.8
1118,2017-10-10,2017,10,10,12:13:36 AM,0,13,38.9309817,-123.3023483,18.4
1119,2017-10-10,2017,10,10,12:16:17 AM,0,16,38.314776,-122.706728,11.2
1120,2017-10-10,2017,10,10,12:16:29 AM,0,16,37.255911,-121.958623,20.5
1121,2017-10-11,2017,10,11,12:11:57 AM,0,11,38.501533,-123.023665,18.4
1122,2017-10-11,2017,10,11,12:16:41 AM,0,16,38.679001,-121.948696,5.4
1123,2017-10-13,2017,10,13,12:08:30 AM,0,8,38.023427,-122.537639,14.8
1124,2017-10-13,2017,10,13,12:10:27 AM,0,10,37.056071,-122.020565,11.2
1125,2017-10-13,2017,10,13,12:19:15 AM,0,19,36.941529,-120.03973,16.6
1126,2017-10-13,2017,10,13,12:22:19 AM,0,22,39.764849,-121.630749,29.5
1127,2017-10-14,2017,10,14,12:08:37 AM,0,8,37.39437,-122.09155,14.8
1128,2017-10-14,2017,10,14,12:14:43 AM,0,14,40.112151,-122.173676,14.8
1129,2017-10-15,2017,10,15,12:13:15 AM,0,13,37.385525,-121.81327,13.0
1130,2017-10-16,2017,10,16,12:12:10 AM,0,12,36.58307,-121.936756,15.0
1131,2017-10-16,2017,10,16,12:12:20 AM,0,12,37.7199783,-122.0687,14.8
1132,2017-10-16,2017,10,16,12:12:26 AM,0,12,36.6641,-121.099469,no data
1133,2017-10-17,2017,10,17,12:18:22 AM,0,18,35.4256567,-119.0297217,14.8
1134,2017-10-18,2017,10,18,12:13:58 AM,0,13,37.6360467,-122.07925,9.0
1135,2017-10-20,2017,10,20,12:05:59 AM,0,5,36.747494,-119.762952,9.4
1136,2017-10-20,2017,10,20,12:06:18 AM,0,6,39.292205,-121.01573,18.4
1137,2017-10-20,2017,10,20,12:09:06 AM,0,9,36.035986,-120.057971,9.4
1138,2017-10-20,2017,10,20,12:13:43 AM,0,13,35.353,-119.9873,no data
1139,2017-10-20,2017,10,20,12:13:45 AM,0,13,34.55317,-120.530293,25.9
1140,2017-10-20,2017,10,20,12:14:00 AM,0,14,36.92155,-119.72828,9.4
1141,2017-10-21,2017,10,21,12:15:08 AM,0,15,39.064001,-122.776453,no data
1142,2017-10-21,2017,10,21,12:16:05 AM,0,16,37.591079,-122.009946,22.0
1143,2017-10-23,2017,10,23,12:19:34 AM,0,19,36.0772,-121.019,no data
1144,2017-10-23,2017,10,23,12:21:24 AM,0,21,37.371331,-122.347991,13.0
1145,2017-10-24,2017,10,24,12:15:23 AM,0,15,36.859877,-121.794735,9.4
1146,2017-10-26,2017,10,26,12:10:53 AM,0,10,36.403558,-121.912193,no data
1147,2017-10-28,2017,10,28,12:15:26 AM,0,15,39.451623,-123.383814,no data
1148,2017-10-28,2017,10,28,12:20:08 AM,0,20,35.02221999,-118.769149,13.0
1149,2017-10-31,2017,10,31,12:18:56 AM,0,18,39.003449,-121.690651,18.4
1150,2017-10-31,2017,10,31,12:21:02 AM,0,21,39.111887,-122.916326,11.2
1151,2017-11-06,2017,11,6,12:09:59 AM,0,9,37.1460033,-121.66753,14.8
1152,2017-11-06,2017,11,6,12:15:06 AM,0,15,38.2998,-122.503,18.4
1153,2017-11-08,2017,11,8,7:11:00 AM,7,11,37.7366917,-120.3458717,
1154,2017-11-08,2017,11,8,2:53:00 PM,14,53,37.79198,-122.22211,5.4
1155,2017-11-11,2017,11,11,12:11:57 AM,0,11,35.119078,-120.393642,31.7
1156,2017-11-12,2017,11,12,7:44:00 PM,19,44,36.73779,-119.77691,7.6
1157,2017-11-14,2017,11,14,7:43:00 AM,7,43,37.324,-120.8145583,0.0
1158,2017-11-17,2017,11,17,9:53:00 AM,9,53,37.08016,-120.019445,18.4
1159,2017-11-20,2017,11,20,8:32:00 AM,8,32,38.75835,-120.84385,14.8
1160,2017-11-20,2017,11,20,8:05:00 PM,20,5,35.49951,-118.90994,7.6
1161,2017-11-21,2017,11,21,11:55:00 AM,11,55,37.61013,-121.333242,18.4
1162,2017-11-22,2017,11,22,12:13:44 AM,0,13,36.752021,-121.663632,6.0
1163,2017-11-23,2017,11,23,12:16:29 AM,0,16,35.7755417,-120.69413,0.0
1164,2017-11-24,2017,11,24,10:33:00 AM,10,33,36.6213317,-120.0616517,13.0
1165,2017-11-25,2017,11,25,12:06:29 AM,0,6,36.014363,-119.955587,no data
1166,2017-11-26,2017,11,26,12:10:10 AM,0,10,36.7098067,-119.5632133,7.6
1167,2017-11-27,2017,11,27,6:23:00 AM,6,23,36.69419,-121.65832,11.2
1168,2017-11-27,2017,11,27,11:11:00 AM,11,11,37.129616,-122.312436,no data
1169,2017-11-28,2017,11,28,3:49:00 PM,15,49,36.497432,-119.790859,13.0
1170,2017-11-29,2017,11,29,5:34:00 PM,17,34,38.684097,-120.654609,0.0
1171,2017-12-07,2017,12,7,12:25:00 PM,12,25,34.711511,-120.177153,0.0
1172,2017-12-12,2017,12,12,12:04:40 AM,0,4,39.77107287,-121.59727,0.0
1173,2017-12-13,2017,12,13,12:12:13 AM,0,12,35.5922033,-120.6474083,14.8
1174,2017-12-14,2017,12,14,12:01:33 AM,0,1,37.19789,-121.83746,13.0
1175,2017-12-14,2017,12,14,12:17:16 AM,0,17,34.5878283,-120.3566267,9.4
1176,2017-12-16,2017,12,16,12:07:01 AM,0,7,39.7447383,-122.19612,0.0
1177,2017-12-16,2017,12,16,12:11:51 AM,0,11,38.817063,-122.704119,no data
1178,2017-12-16,2017,12,16,12:13:39 AM,0,13,37.97021999,-121.640919,5.4
1179,2017-12-16,2017,12,16,12:16:03 AM,0,16,35.65929,-120.494588,7.6
1180,2017-12-19,2017,12,19,12:07:05 AM,0,7,36.27152,-120.3927,no data
1181,2017-12-19,2017,12,19,12:16:55 AM,0,16,35.230928,-119.598395,no data
1182,2017-12-19,2017,12,19,12:19:45 AM,0,19,40.7271,-122.326286,5.4
1183,2017-12-20,2017,12,20,7:54:00 AM,7,54,37.401153,-122.360618,5.4
1184,2017-12-20,2017,12,20,2:03:00 PM,14,3,35.664599,-121.244,no data
1185,2017-12-20,2017,12,20,4:04:00 PM,16,4,34.6105483,-120.321795,0.0
1186,2017-12-22,2017,12,22,2:38:00 PM,14,38,35.337541,-119.063696,5.4
1187,2017-12-24,2017,12,24,12:06:41 AM,0,6,37.444444,-122.189763,0.0
1188,2017-12-24,2017,12,24,3:53:00 AM,3,53,40.46185,-122.32768,5.4
1189,2017-12-29,2017,12,29,12:16:31 AM,0,16,37.8516812,-122.158631,7.6
1190,2016-01-21,2016,1,21,12:21:32 AM,0,21,40.552999,-124.111582,31.7
1191,2016-01-23,2016,1,23,12:15:41 AM,0,15,39.948601,-122.372812,38.9
1192,2016-02-02,2016,2,2,12:06:01 AM,0,6,37.77552999,-122.44109,25.9
1193,2016-02-05,2016,2,5,12:20:50 AM,0,20,40.01563999,-122.4333,18.4
1194,2016-02-08,2016,2,8,12:03:55 AM,0,3,39.7852,-121.5056,no data
1195,2016-02-17,2016,2,17,12:21:16 AM,0,21,40.6677,-124.227339,7.6
1196,2016-02-26,2016,2,26,12:15:40 AM,0,15,36.83961,-119.797479,11.2
1197,2016-03-28,2016,3,28,12:12:16 AM,0,12,39.742751,-121.820238,no data
1198,2016-04-01,2016,4,1,12:04:25 AM,0,4,35.0164067,-118.89213,42.5
1199,2016-04-02,2016,4,2,12:03:48 AM,0,3,35.37033999,-118.97521,13.0
1200,2016-04-02,2016,4,2,12:07:06 AM,0,7,35.03071,-120.52785,24.1
1201,2016-04-03,2016,4,3,12:06:54 AM,0,6,40.41751,-122.21092,13.0
1202,2016-04-03,2016,4,3,12:12:01 AM,0,12,38.680439,-123.124958,11.2
1203,2016-04-04,2016,4,4,12:00:08 AM,0,0,37.75674,-121.41933,24.1
1204,2016-04-07,2016,4,7,12:17:07 AM,0,17,35.3419917,-119.01752,14.8
1205,2016-04-08,2016,4,8,12:13:14 AM,0,13,39.0429267,-121.1002033,18.4
1206,2016-04-13,2016,4,13,12:19:28 AM,0,19,40.49535,-124.121912,11.2
1207,2016-04-14,2016,4,14,12:14:16 AM,0,14,36.1583683,-119.565015,20.5
1208,2016-04-18,2016,4,18,12:18:14 AM,0,18,37.79381,-120.984189,5.4
1209,2016-04-20,2016,4,20,12:16:39 AM,0,16,39.40236999,-122.014139,no data
1210,2016-04-21,2016,4,21,12:03:20 AM,0,3,38.190725,-122.2472317,22.3
1211,2016-04-21,2016,4,21,12:09:25 AM,0,9,39.29298,-123.769009,no data
1212,2016-04-22,2016,4,22,12:17:10 AM,0,17,37.887499,-121.69648,27.7
1213,2016-04-22,2016,4,22,12:22:02 AM,0,22,35.34915999,-119.053749,18.4
1214,2016-04-23,2016,4,23,12:18:32 AM,0,18,36.49063999,-119.629249,24.1
1215,2016-04-24,2016,4,24,12:11:10 AM,0,11,34.7089633,-120.4611683,35.3
1216,2016-04-25,2016,4,25,12:12:34 AM,0,12,36.47607058,-119.79041,18.4
1217,2016-04-25,2016,4,25,12:14:50 AM,0,14,35.54444546,-119.086873,20.5
1218,2016-04-27,2016,4,27,12:14:02 AM,0,14,36.5161183,-119.259655,18.4
1219,2016-04-30,2016,4,30,12:17:59 AM,0,17,38.3142,-120.90148,no data
1220,2016-04-30,2016,4,30,12:16:40 AM,0,16,37.006645,-120.637846,16.6
1221,2016-04-30,2016,4,30,12:13:41 AM,0,13,38.25878999,-122.02549,31.7
1222,2016-05-02,2016,5,2,12:10:05 AM,0,10,37.91480999,-120.617819,9.4
1223,2016-05-09,2016,5,9,12:17:05 AM,0,17,35.9860467,-119.4293517,14.8
1224,2016-05-11,2016,5,11,12:12:15 AM,0,12,37.67808,-122.47884,37.1
1225,2016-05-12,2016,5,12,12:10:47 AM,0,10,35.302431,-120.71591,22.3
1226,2016-05-12,2016,5,12,12:13:35 AM,0,13,40.45382,-124.04774,25.9
1227,2016-05-12,2016,5,12,12:20:15 AM,0,20,35.192171,-120.456313,22.3
1228,2016-05-14,2016,5,14,12:15:06 AM,0,15,37.9687633,-121.6704167,29.5
1229,2016-05-14,2016,5,14,12:22:06 AM,0,22,39.1636,-121.56126,24.1
1230,2016-05-15,2016,5,15,12:15:54 AM,0,15,36.794789,-119.396585,14.8
1231,2016-05-16,2016,5,16,12:08:59 AM,0,8,37.92826,-121.216419,20.5
1232,2016-05-16,2016,5,16,12:11:34 AM,0,11,38.77342999,-121.46921,11.2
1233,2016-05-17,2016,5,17,12:10:01 AM,0,10,35.2378833,-118.9638967,20.5
1234,2016-05-17,2016,5,17,12:16:03 AM,0,16,35.385649,-119.007463,20.5
1235,2016-05-18,2016,5,18,12:18:24 AM,0,18,39.73815,-123.15874,no data
1236,2016-05-18,2016,5,18,12:15:45 AM,0,15,35.55501999,-120.680319,25.9
1237,2016-05-18,2016,5,18,12:20:04 AM,0,20,40.47788,-122.40312,20.5
1238,2016-05-19,2016,5,19,12:01:42 AM,0,1,34.6645017,-120.3999933,16.6
1239,2016-05-19,2016,5,19,12:18:33 AM,0,18,37.7400483,-120.8033817,20.5
1240,2016-05-19,2016,5,19,12:18:54 AM,0,18,38.81682999,-123.584289,no data
1241,2016-05-20,2016,5,20,12:15:01 AM,0,15,39.05588853,-123.4581273,24.1
1242,2016-05-20,2016,5,20,12:18:54 AM,0,18,37.30348,-121.839849,24.1
1243,2016-05-20,2016,5,20,12:20:43 AM,0,20,35.49646999,-120.680639,29.5
1244,2016-05-21,2016,5,21,12:17:44 AM,0,17,37.368978,-120.67718,27.7
1245,2016-05-23,2016,5,23,12:12:52 AM,0,12,38.5529,-121.629,13.0
1246,2016-05-23,2016,5,23,12:16:08 AM,0,16,37.95367999,-121.659319,25.9
1247,2016-05-24,2016,5,24,12:12:36 AM,0,12,38.08113999,-120.66798,0.0
1248,2016-05-26,2016,5,26,12:17:42 AM,0,17,35.54674,-119.093519,7.6
1249,2016-05-27,2016,5,27,12:03:01 AM,0,3,38.0934533,-122.2344333,29.5
1250,2016-05-28,2016,5,28,12:15:53 AM,0,15,36.720203,-119.713363,24.1
1251,2016-05-29,2016,5,29,12:14:19 AM,0,14,40.5795,-122.4694,14.8
1252,2016-05-29,2016,5,29,12:18:28 AM,0,18,36.79502,-119.77159,9.4
1253,2016-05-30,2016,5,30,12:20:37 AM,0,20,35.456165,-118.93272,16.6
1254,2016-05-31,2016,5,31,12:04:02 AM,0,4,35.79836999,-120.97432,24.1
1255,2016-05-31,2016,5,31,12:08:24 AM,0,8,35.73079,-119.89721,no data
1256,2016-05-31,2016,5,31,12:09:51 AM,0,9,35.73138,-119.86766,no data
1257,2016-05-31,2016,5,31,12:10:20 AM,0,10,39.1938783,-122.0973733,no data
1258,2016-06-01,2016,6,1,12:14:00 AM,0,14,36.79768861,-121.7315942,13.0
1259,2016-06-01,2016,6,1,12:22:31 AM,0,22,37.928075,-120.753842,18.4
1260,2016-06-02,2016,6,2,12:14:23 AM,0,14,38.59010999,-121.80422,14.8
1261,2016-06-02,2016,6,2,12:14:57 AM,0,14,37.065195,-121.5653567,24.1
1262,2016-06-02,2016,6,2,12:15:15 AM,0,15,34.5886783,-120.106545,16.6
1263,2016-06-02,2016,6,2,12:16:58 AM,0,16,36.58571999,-121.60518,no data
1264,2016-06-03,2016,6,3,12:12:16 AM,0,12,38.64354,-120.69588,7.6
1265,2016-06-03,2016,6,3,12:16:45 AM,0,16,35.40460999,-119.031409,24.1
1266,2016-06-03,2016,6,3,12:18:43 AM,0,18,39.7482,-121.82316,18.4
1267,2016-06-03,2016,6,3,12:20:53 AM,0,20,37.43457,-121.87724,18.4
1268,2016-06-04,2016,6,4,12:22:15 AM,0,22,38.5117,-122.93727,14.8
1269,2016-06-04,2016,6,4,12:15:11 AM,0,15,36.804885,-119.7871233,5.4
1270,2016-06-04,2016,6,4,12:15:51 AM,0,15,38.309,-121.76049,13.0
1271,2016-06-04,2016,6,4,12:20:38 AM,0,20,37.43457,-121.87724,22.3
1272,2016-06-05,2016,6,5,12:16:57 AM,0,16,36.58681,-119.61136,9.4
1273,2016-06-05,2016,6,5,12:10:06 AM,0,10,36.75040999,-119.668629,9.4
1274,2016-06-05,2016,6,5,12:15:44 AM,0,15,40.344089,-123.709959,no data
1275,2016-06-06,2016,6,6,12:19:48 AM,0,19,38.9128533,-121.1192483,5.4
1276,2016-06-07,2016,6,7,12:13:55 AM,0,13,36.93150999,-119.86578,25.9
1277,2016-06-07,2016,6,7,12:18:19 AM,0,18,36.98868999,-120.63768,16.6
1278,2016-06-07,2016,6,7,12:19:40 AM,0,19,35.5852,-120.582949,31.7
1279,2016-06-07,2016,6,7,12:00:45 AM,0,0,37.28555,-120.451689,16.6
1280,2016-06-07,2016,6,7,12:09:12 AM,0,9,39.362935,-121.7723267,20.5
1281,2016-06-08,2016,6,8,12:11:20 AM,0,11,39.30324999,-121.52073,16.6
1282,2016-06-08,2016,6,8,12:00:21 AM,0,0,36.75666,-119.79698,24.1
1283,2016-06-08,2016,6,8,12:16:50 AM,0,16,35.67161999,-120.59802,24.1
1284,2016-06-09,2016,6,9,12:14:26 AM,0,14,38.70030821,-120.8470419,9.4
1285,2016-06-09,2016,6,9,12:10:52 AM,0,10,36.80579,-119.71026,20.5
1286,2016-06-09,2016,6,9,12:23:39 AM,0,23,39.0147867,-122.856975,14.8
1287,2016-06-10,2016,6,10,12:08:25 AM,0,8,36.729615,-119.6997383,13.0
1288,2016-06-10,2016,6,10,12:15:51 AM,0,15,39.9933533,-123.7882867,no data
1289,2016-06-10,2016,6,10,12:15:57 AM,0,15,38.17922,-120.66569,13.0
1290,2016-06-11,2016,6,11,12:19:45 AM,0,19,39.3265417,-121.3921333,
1291,2016-06-12,2016,6,12,12:08:01 AM,0,8,36.59355999,-119.988749,33.5
1292,2016-06-12,2016,6,12,12:10:22 AM,0,10,38.04910999,-120.39761,5.4
1293,2016-06-12,2016,6,12,12:11:52 AM,0,11,39.6799233,-122.32165,no data
1294,2016-06-12,2016,6,12,12:13:10 AM,0,13,38.25347,-122.062759,7.6
1295,2016-06-12,2016,6,12,12:13:14 AM,0,13,37.5096033,-120.046225,no data
1296,2016-06-12,2016,6,12,12:01:45 AM,0,1,37.4643,-122.3459,18.4
1297,2016-06-12,2016,6,12,12:19:19 AM,0,19,39.1591383,-121.5886133,11.2
1298,2016-06-12,2016,6,12,12:20:00 AM,0,20,37.2694083,-121.789345,22.3
1299,2016-06-13,2016,6,13,12:05:51 AM,0,5,39.46405999,-121.885809,no data
1300,2016-06-15,2016,6,15,12:14:40 AM,0,14,38.307926,-122.6553,35.3
1301,2016-06-15,2016,6,15,12:13:09 AM,0,13,38.4433,-120.75676,11.2
1302,2016-06-15,2016,6,15,12:13:44 AM,0,13,38.43751999,-122.677059,20.5
1303,2016-06-16,2016,6,16,12:17:41 AM,0,17,37.3405733,-121.7822867,16.6
1304,2016-06-16,2016,6,16,12:07:22 AM,0,7,37.86781,-121.63822,27.7
1305,2016-06-16,2016,6,16,12:13:07 AM,0,13,39.0681,-121.66052,16.6
1306,2016-06-17,2016,6,17,12:11:17 AM,0,11,36.73252,-120.40494,no data
1307,2016-06-19,2016,6,19,12:12:07 AM,0,12,39.38112999,-123.7737,no data
1308,2016-06-19,2016,6,19,12:17:19 AM,0,17,38.45078,-122.354579,14.8
1309,2016-06-19,2016,6,19,12:15:50 AM,0,15,38.24251999,-121.853549,16.6
1310,2016-06-20,2016,6,20,12:13:57 AM,0,13,36.5356483,-119.378965,14.8
1311,2016-06-20,2016,6,20,12:16:45 AM,0,16,41.06971,-123.678928,no data
1312,2016-06-21,2016,6,21,12:20:49 AM,0,20,35.535246,-120.845736,20.5
1313,2016-06-21,2016,6,21,12:10:09 AM,0,10,39.02942,-121.29275,9.4
1314,2016-06-21,2016,6,21,12:16:53 AM,0,16,38.42327999,-122.54477,13.0
1315,2016-06-21,2016,6,21,12:18:01 AM,0,18,39.2851717,-123.2053017,18.4
1316,2016-06-22,2016,6,22,12:19:13 AM,0,19,36.38751353,-119.8349591,18.4
1317,2016-06-23,2016,6,23,12:10:10 AM,0,10,36.72433999,-120.05834,24.1
1318,2016-06-23,2016,6,23,12:19:19 AM,0,19,35.62118999,-120.35616,13.0
1319,2016-06-23,2016,6,23,12:21:33 AM,0,21,38.12062999,-121.9545,42.5
1320,2016-06-24,2016,6,24,12:03:07 AM,0,3,38.7191733,-121.0545983,13.0
1321,2016-06-24,2016,6,24,12:14:38 AM,0,14,40.22003,-122.2829867,16.6
1322,2016-06-25,2016,6,25,12:17:07 AM,0,17,39.76025999,-121.618759,18.4
1323,2016-06-26,2016,6,26,12:16:38 AM,0,16,39.50417,-121.447525,no data
1324,2016-06-26,2016,6,26,12:16:50 AM,0,16,35.67720999,-120.683959,11.2
1325,2016-06-26,2016,6,26,12:17:59 AM,0,17,38.8087,-121.51591,9.4
1326,2016-06-26,2016,6,26,12:11:06 AM,0,11,40.4832,-122.0466,5.4
1327,2016-06-27,2016,6,27,12:11:12 AM,0,11,36.9088833,-119.5224167,16.6
1328,2016-06-28,2016,6,28,12:11:40 AM,0,11,37.29977999,-121.9766,25.9
1329,2016-06-28,2016,6,28,12:13:36 AM,0,13,38.09612999,-122.230429,22.3
1330,2016-06-28,2016,6,28,12:09:11 AM,0,9,37.10045,-120.224905,20.5
1331,2016-06-29,2016,6,29,12:12:55 AM,0,12,36.50043999,-121.4347,no data
1332,2016-06-30,2016,6,30,12:00:03 AM,0,0,39.8157,-121.5994,14.8
1333,2016-06-30,2016,6,30,12:17:14 AM,0,17,40.0353,-122.56939,16.6
1334,2016-06-30,2016,6,30,12:14:20 AM,0,14,37.992675,-120.399617,5.4
1335,2016-07-01,2016,7,1,12:22:03 AM,0,22,37.92728999,-122.31814,25.9
1336,2016-07-02,2016,7,2,12:04:05 AM,0,4,37.78048,-121.49741,24.1
1337,2016-07-03,2016,7,3,12:15:00 AM,0,15,38.034827,-120.380877,9.4
1338,2016-07-04,2016,7,4,12:07:43 AM,0,7,38.7623117,-121.214245,9.4
1339,2016-07-05,2016,7,5,12:08:35 AM,0,8,36.239,-120.30154,20.5
1340,2016-07-05,2016,7,5,12:10:36 AM,0,10,36.28268999,-120.26173,20.5
1341,2016-07-07,2016,7,7,12:10:56 AM,0,10,39.29657999,-121.826279,16.6
1342,2016-07-08,2016,7,8,12:10:49 AM,0,10,38.33730999,-122.12112,16.6
1343,2016-07-08,2016,7,8,12:15:13 AM,0,15,33.614279,-117.11102,24.1
1344,2016-07-09,2016,7,9,12:10:05 AM,0,10,35.13104522,-120.6068747,18.4
1345,2016-07-09,2016,7,9,12:14:57 AM,0,14,38.50352544,-121.7826367,9.4
1346,2016-07-09,2016,7,9,12:15:42 AM,0,15,38.892755,-121.9747617,no data
1347,2016-07-09,2016,7,9,12:19:22 AM,0,19,37.31107999,-121.83127,25.9
1348,2016-07-12,2016,7,12,12:14:18 AM,0,14,35.3471,-120.3813,25.9
1349,2016-07-13,2016,7,13,12:10:20 AM,0,10,37.327675,-122.071937,27.7
1350,2016-07-14,2016,7,14,12:13:44 AM,0,13,35.38333085,-118.9232434,22.3
1351,2016-07-15,2016,7,15,12:05:19 AM,0,5,35.1839,-120.5018,14.8
1352,2016-07-15,2016,7,15,12:14:09 AM,0,14,38.69651,-120.85983,13.0
1353,2016-07-15,2016,7,15,12:14:26 AM,0,14,38.13657999,-122.709189,9.4
1354,2016-07-15,2016,7,15,12:17:09 AM,0,17,35.35853,-119.04094,16.6
1355,2016-07-16,2016,7,16,12:00:58 AM,0,0,36.43789999,-121.91983,no data
1356,2016-07-16,2016,7,16,12:08:19 AM,0,8,37.48278,-119.8699933,no data
1357,2016-07-16,2016,7,16,12:20:26 AM,0,20,38.49443,-122.494429,18.4
1358,2016-07-18,2016,7,18,12:07:39 AM,0,7,36.7572017,-119.7807167,9.4
1359,2016-07-18,2016,7,18,12:09:11 AM,0,9,36.99767999,-119.98296,13.0
1360,2016-07-18,2016,7,18,12:15:56 AM,0,15,37.3220733,-121.8055333,27.7
1361,2016-07-18,2016,7,18,12:17:14 AM,0,17,36.9119767,-121.7913417,11.2
1362,2016-07-19,2016,7,19,12:01:53 AM,0,1,38.07567999,-122.53964,11.2
1363,2016-07-19,2016,7,19,12:14:41 AM,0,14,38.25345999,-122.06278,37.1
1364,2016-07-20,2016,7,20,12:06:25 AM,0,6,34.893286,-120.351335,20.5
1365,2016-07-20,2016,7,20,12:19:15 AM,0,19,37.77120999,-121.81041,25.9
1366,2016-07-21,2016,7,21,12:13:10 AM,0,13,39.49649,-121.68858,no data
1367,2016-07-21,2016,7,21,12:13:30 AM,0,13,39.16787999,-121.71653,9.4
1368,2016-07-21,2016,7,21,12:17:38 AM,0,17,38.4941,-121.7874,11.2
1369,2016-07-21,2016,7,21,12:18:20 AM,0,18,35.5922367,-120.6473917,22.3
1370,2016-07-21,2016,7,21,12:21:45 AM,0,21,40.85655999,-122.338729,20.5
1371,2016-07-22,2016,7,22,12:04:46 AM,0,4,37.34653,-120.932869,22.3
1372,2016-07-22,2016,7,22,12:14:11 AM,0,14,39.71212999,-121.81363,no data
1373,2016-07-23,2016,7,23,12:12:45 AM,0,12,38.0192567,-121.9020867,22.3
1374,2016-07-23,2016,7,23,12:16:12 AM,0,16,35.3431,-119.043049,20.5
1375,2016-07-23,2016,7,23,12:19:12 AM,0,19,36.74091999,-119.7273,18.4
1376,2016-07-24,2016,7,24,12:16:24 AM,0,16,38.010471,-122.194144,24.1
1377,2016-07-25,2016,7,25,12:10:14 AM,0,10,37.476,-120.574,9.4
1378,2016-07-25,2016,7,25,12:15:32 AM,0,15,38.3522,-120.71065,no data
1379,2016-07-27,2016,7,27,12:15:29 AM,0,15,38.830782,-122.189903,no data
1380,2016-07-27,2016,7,27,12:11:53 AM,0,11,37.864924,-120.513392,11.2
1381,2016-07-27,2016,7,27,12:15:04 AM,0,15,40.82067,-124.182504,14.8
1382,2016-07-27,2016,7,27,12:17:05 AM,0,17,38.539161,-122.765588,14.8
1383,2016-07-28,2016,7,28,12:02:41 AM,0,2,35.3674,-120.3977,11.2
1384,2016-07-28,2016,7,28,12:08:12 AM,0,8,37.820701,-120.138803,13.0
1385,2016-07-28,2016,7,28,12:12:58 AM,0,12,37.2370567,-119.8157217,no data
1386,2016-07-28,2016,7,28,12:13:19 AM,0,13,39.7126733,-123.4973117,no data
1387,2016-07-28,2016,7,28,12:14:07 AM,0,14,39.687179,-121.718516,18.4
1388,2016-07-28,2016,7,28,12:14:24 AM,0,14,37.82318,-120.13562,13.0
1389,2016-07-28,2016,7,28,12:16:16 AM,0,16,36.74998999,-119.729649,18.4
1390,2016-07-29,2016,7,29,12:18:16 AM,0,18,38.576948,-122.61868,18.4
1391,2016-07-29,2016,7,29,12:01:31 AM,0,1,41.03964007,-123.6740322,no data
